-1335.9966	552
-1332.1654	556
-1328.3361	555
-1324.5088	532
-1320.6833	541
-1316.8597	547
-1313.0394	545
-1309.2196	545
-1305.4017	547
-1301.5872	542
-1297.7729	545
-1293.9607	537
-1290.1517	535
-1286.3447	538
-1282.5381	541
-1278.7347	541
-1274.9333	543
-1271.1323	533
-1267.3346	539
-1263.5388	543
-1259.7449	529
-1255.9529	545
-1252.1627	531
-1248.3743	531
-1244.5879	540
-1240.8046	537
-1237.0219	535
-1233.2411	540
-1229.4619	531
-1225.6863	526
-1221.911	534
-1218.1388	541
-1214.3673	528
-1210.599	543
-1206.8325	536
-1203.0664	532
-1199.3036	535
-1195.5426	532
-1191.7836	541
-1188.0264	545
-1184.2709	542
-1180.5173	533
-1176.7656	539
-1173.0157	543
-1169.2677	529
-1165.5214	539
-1161.7784	537
-1158.0359	535
-1154.2952	532
-1150.5576	536
-1146.8206	544
-1143.0867	527
-1139.3533	534
-1135.623	537
-1131.8948	536
-1128.1682	532
-1124.442	549
-1120.7191	527
-1116.998	531
-1113.2788	526
-1109.5613	529
-1105.8456	534
-1102.1317	541
-1098.4198	543
-1094.7109	533
-1091.0024	542
-1087.2959	553
-1083.5925	538
-1079.8894	527
-1076.1897	544
-1072.4902	531
-1068.7941	543
-1065.0981	530
-1061.4055	537
-1057.7147	536
-1054.0243	535
-1050.337	526
-1046.6516	528
-1042.9679	543
-1039.286	535
-1035.606	534
-1031.9276	529
-1028.251	527
-1024.5776	533
-1020.9047	543
-1017.2336	541
-1013.5656	528
-1009.8978	532
-1006.232	537
-1002.5693	539
-998.90698	525
-995.24786	538
-991.59045	532
-987.93347	527
-984.2796	537
-980.6275	521
-976.97717	524
-973.32861	531
-969.68176	527
-966.03674	526
-962.39343	538
-958.75189	532
-955.11212	532
-951.47412	527
-947.83917	520
-944.20471	518
-940.57196	528
-936.94232	549
-933.31299	536
-929.68689	531
-926.0625	532
-922.43842	536
-918.8175	540
-915.19836	526
-911.57953	527
-907.96381	535
-904.34991	538
-900.73767	519
-897.1272	531
-893.51837	525
-889.91138	531
-886.30743	539
-882.70392	525
-879.10205	528
-875.50195	530
-871.90491	529
-868.30823	529
-864.71472	528
-861.12146	521
-857.53131	526
-853.94153	525
-850.3548	520
-846.76984	532
-843.18658	527
-839.60364	528
-836.0238	526
-832.44568	531
-828.86926	530
-825.29456	536
-821.7215	521
-818.15021	528
-814.58197	535
-811.0141	528
-807.44788	537
-803.88477	524
-800.32196	527
-796.76086	522
-793.20282	530
-789.64648	521
-786.09045	532
-782.53748	531
-778.98621	526
-775.4353	516
-771.88739	534
-768.34119	523
-764.79669	529
-761.25385	518
-757.71265	526
-754.17322	518
-750.63544	533
-747.0993	523
-743.56622	524
-740.03351	526
-736.50244	521
-732.97437	525
-729.44659	536
-725.92059	535
-722.39752	517
-718.87616	518
-715.3551	526
-711.8371	519
-708.32068	533
-704.80603	531
-701.29163	534
-697.78027	526
-694.27051	533
-690.76251	526
-687.25604	528
-683.75134	530
-680.24957	516
-676.74811	527
-673.24835	518
-669.75024	531
-666.25507	523
-662.76031	537
-659.26843	518
-655.77692	531
-652.28839	520
-648.80011	523
-645.31488	527
-641.83124	512
-638.3493	530
-634.86761	527
-631.38892	537
-627.91187	524
-624.4364	528
-620.96265	518
-617.49048	520
-614.0213	527
-610.55243	524
-607.08514	536
-603.61951	523
-600.15686	527
-596.69446	510
-593.23505	528
-589.77588	520
-586.31976	521
-582.86383	521
-579.41089	536
-575.95959	535
-572.50854	518
-569.06049	519
-565.61401	531
-562.16913	515
-558.72589	523
-555.2843	525
-551.84424	522
-548.40582	536
-544.96906	517
-541.53516	527
-538.10156	522
-534.66962	527
-531.24054	524
-527.81177	525
-524.38593	518
-520.96033	525
-517.53766	517
-514.1153	520
-510.6958	524
-507.27795	518
-503.86166	518
-500.44568	513
-497.03259	532
-493.62106	528
-490.21115	525
-486.80283	515
-483.3974	524
-479.99225	518
-476.58865	525
-473.18668	530
-469.78629	526
-466.38876	523
-462.99152	526
-459.59717	522
-456.20306	521
-452.81186	523
-449.42093	522
-446.03287	531
-442.64639	529
-439.26147	518
-435.87814	521
-432.49506	519
-429.11487	527
-425.73621	518
-422.35916	512
-418.98495	531
-415.61102	524
-412.23862	514
-408.8678	514
-405.49857	524
-402.13217	521
-398.76602	525
-395.40274	515
-392.0397	519
-388.67953	531
-385.31961	519
-381.96255	523
-378.60703	522
-375.25174	518
-371.89935	523
-368.54846	527
-365.19913	524
-361.85135	509
-358.50513	524
-355.1604	527
-351.81726	533
-348.47565	533
-345.13684	525
-341.79831	524
-338.46133	527
-335.12714	519
-331.79321	524
-328.4621	522
-325.13126	531
-321.80319	517
-318.47543	532
-315.15045	518
-311.827	519
-308.50507	525
-305.18466	529
-301.8645	520
-298.54715	512
-295.23132	521
-291.9183	514
-288.60553	519
-285.29425	514
-281.9845	523
-278.67627	517
-275.37085	529
-272.06561	522
-268.76193	505
-265.46103	514
-262.1604	513
-258.86252	518
-255.56615	526
-252.27003	517
-248.97667	520
-245.68483	512
-242.39449	514
-239.10567	531
-235.81833	519
-232.53123	518
-229.24817	516
-225.96535	512
-222.68401	526
-219.40417	515
-216.12584	512
-212.85027	512
-209.57492	511
-206.30107	519
-203.02998	515
-199.75911	514
-196.491	528
-193.22311	514
-189.95798	512
-186.69432	517
-183.43214	523
-180.17021	515
-176.91103	517
-173.65331	510
-170.39706	511
-167.14232	515
-163.88904	522
-160.63725	519
-157.38818	524
-154.13934	519
-150.89197	514
-147.64609	521
-144.40291	526
-141.15997	517
-137.91974	511
-134.67973	516
-131.44244	521
-128.20662	514
-124.97103	515
-121.73814	515
-118.50671	524
-115.27676	511
-112.04826	517
-108.82122	513
-105.59564	516
-102.37153	520
-99.148872	519
-95.927666	514
-92.707924	520
-89.489639	513
-86.27404	513
-83.058655	524
-79.84597	518
-76.633492	509
-73.423698	532
-70.214119	522
-67.007225	523
-63.800545	521
-60.596546	515
-57.393986	512
-54.192875	510
-50.993202	519
-47.794975	516
-44.598186	518
-41.40284	514
-38.208927	520
-35.016457	519
-31.825422	521
-28.635824	531
-25.448885	545
-22.262156	547
-19.076859	563
-15.894217	609
-12.711782	642
-9.5320015	711
-6.3536477	736
-3.1754997	804
0	790
3.1740744	798
6.346725	746
9.5191708	687
12.688975	617
15.857357	577
19.024321	566
22.189863	554
25.35277	534
28.515478	540
31.676769	529
34.836643	519
37.993889	523
41.150936	519
44.306572	520
47.459579	512
50.611179	514
53.762581	516
56.911362	515
60.059952	515
63.205917	513
66.350479	518
69.493645	515
72.635399	526
75.775757	503
78.914703	519
82.052254	518
85.188408	513
88.323166	522
91.45652	510
94.587273	518
97.717842	509
