-1339.0468	504
-1335.217	498
-1331.3906	495
-1327.5647	497
-1323.7406	494
-1319.9198	499
-1316.0995	498
-1312.2827	496
-1308.4662	501
-1304.653	492
-1300.8402	498
-1297.0308	504
-1293.2231	502
-1289.416	498
-1285.6123	498
-1281.8104	496
-1278.0104	500
-1274.2122	499
-1270.4159	507
-1266.6215	501
-1262.8289	501
-1259.0382	495
-1255.2494	496
-1251.4624	494
-1247.6787	504
-1243.8955	498
-1240.1141	499
-1236.3361	497
-1232.5583	499
-1228.7839	499
-1225.01	498
-1221.2394	502
-1217.4691	502
-1213.7021	495
-1209.937	501
-1206.1737	493
-1202.4109	494
-1198.6512	498
-1194.8936	501
-1191.1377	497
-1187.3835	504
-1183.6313	497
-1179.881	499
-1176.1338	494
-1172.3871	502
-1168.6422	502
-1164.8992	498
-1161.1593	498
-1157.4199	491
-1153.6838	496
-1149.948	502
-1146.2155	499
-1142.4834	498
-1138.7545	495
-1135.0261	497
-1131.3009	498
-1127.5774	496
-1123.8558	494
-1120.136	499
-1116.4181	494
-1112.7006	497
-1108.9862	506
-1105.275	500
-1101.5642	494
-1097.8553	503
-1094.1482	498
-1090.4429	504
-1086.7408	497
-1083.0391	499
-1079.3391	499
-1075.6425	502
-1071.946	500
-1068.2531	495
-1064.5603	494
-1060.8707	501
-1057.183	495
-1053.4956	498
-1049.8114	501
-1046.129	498
-1042.4485	499
-1038.7695	499
-1035.0925	503
-1031.4172	499
-1027.7439	497
-1024.0721	499
-1020.4022	496
-1016.7341	497
-1013.0677	490
-1009.4031	497
-1005.7417	503
-1002.0806	500
-998.42273	498
-994.7652	508
-991.11084	499
-987.45685	494
-983.80597	502
-980.15558	498
-976.50824	503
-972.86273	493
-969.21887	500
-965.57684	504
-961.93524	498
-958.29663	496
-954.65985	497
-951.02484	498
-947.3916	500
-943.76147	502
-940.13165	497
-936.50366	498
-932.87732	500
-929.25421	497
-925.63135	497
-922.01031	497
-918.3924	504
-914.77478	496
-911.16034	498
-907.5462	492
-903.93524	496
-900.32599	498
-896.71844	499
-893.11127	495
-889.5072	503
-885.90485	499
-882.3042	498
-878.70532	501
-875.10815	499
-871.5127	498
-867.91895	500
-864.32697	502
-860.73804	506
-857.14948	502
-853.56256	503
-849.97742	498
-846.39539	503
-842.81366	505
-839.23505	501
-835.65674	494
-832.08154	496
-828.508	494
-824.93481	498
-821.36475	496
-817.79633	502
-814.22961	506
-810.66327	494
-807.09998	493
-803.53833	506
-799.97845	497
-796.42029	503
-792.86371	502
-789.31024	494
-785.75714	497
-782.20569	496
-778.65594	507
-775.10925	495
-771.56281	500
-768.01947	499
-764.4765	501
-760.93652	493
-757.39685	500
-753.86023	497
-750.32397	497
-746.79071	503
-743.25916	496
-739.72925	500
-736.20105	498
-732.6745	500
-729.14819	495
-725.625	500
-722.1048	501
-718.58496	491
-715.06671	493
-711.55011	496
-708.03528	495
-704.52203	499
-701.01184	498
-697.50195	500
-693.99506	501
-690.48846	501
-686.98486	495
-683.48157	496
-679.98132	499
-676.48138	497
-672.98438	497
-669.48907	496
-665.99542	501
-662.50336	503
-659.01294	499
-655.52289	496
-652.03583	501
-648.55035	504
-645.06793	501
-641.58575	502
-638.10522	499
-634.62634	501
-631.14905	499
-627.6748	501
-624.20081	493
-620.72845	497
-617.25909	500
-613.78998	500
-610.32385	499
-606.85938	495
-603.39514	494
-599.9339	497
-596.4743	503
-593.0163	501
-589.55859	493
-586.10382	495
-582.6507	496
-579.19922	501
-575.74933	501
-572.30103	497
-568.85437	494
-565.41064	502
-561.96716	502
-558.52539	497
-555.08514	501
-551.64783	497
-548.21082	493
-544.77673	497
-541.34296	497
-537.91211	497
-534.48157	492
-531.05389	504
-527.62781	495
-524.20203	497
-520.77917	500
-517.35791	496
-513.93823	502
-510.52017	497
-507.10367	498
-503.68878	493
-500.27548	497
-496.86377	493
-493.45367	497
-490.04514	505
-486.6395	507
-483.23413	497
-479.83035	502
-476.4295	501
-473.02887	495
-469.63113	498
-466.2337	500
-462.83914	499
-459.44485	498
-456.05347	499
-452.6636	498
-449.27405	494
-445.88736	493
-442.50223	503
-439.11871	500
-435.73672	492
-432.35632	504
-428.97748	500
-425.60016	494
-422.22449	505
-418.85162	499
-415.47903	498
-412.10803	497
-408.73856	497
-405.37195	496
-402.00562	502
-398.64209	497
-395.27887	502
-391.91849	495
-388.55835	500
-385.20108	500
-381.84534	497
-378.49115	499
-375.13724	499
-371.78616	494
-368.43661	496
-365.08862	503
-361.74219	493
-358.39728	495
-355.05392	499
-351.71207	498
-348.37311	497
-345.03433	495
-341.69714	500
-338.36145	500
-335.02859	495
-331.69601	500
-328.36624	504
-325.03668	498
-321.70999	505
-318.38351	504
-315.05984	502
-311.7377	500
-308.41708	497
-305.09674	494
-301.77917	498
-298.46313	498
-295.14862	504
-291.8356	500
-288.52414	499
-285.2142	494
-281.90576	503
-278.59882	494
-275.29468	501
-271.99078	500
-268.68842	499
-265.38882	498
-262.08945	500
-258.7916	504
-255.49655	495
-252.20299	494
-248.90967	500
-245.61911	504
-242.32881	498
-239.04126	495
-235.75522	497
-232.47067	504
-229.18764	504
-225.90611	496
-222.62605	501
-219.34752	506
-216.07047	497
-212.79491	497
-209.52086	501
-206.24828	500
-202.9772	504
-199.70888	492
-196.4408	498
-193.17545	497
-189.91031	504
-186.64793	496
-183.38579	496
-180.12639	498
-176.8672	502
-173.61076	499
-170.3558	501
-167.10106	493
-163.84906	494
-160.59853	494
-157.34947	498
-154.1019	493
-150.8558	499
-147.61118	501
-144.36801	500
-141.12633	498
-137.88737	496
-134.64862	504
-131.41135	499
-128.17679	494
-124.94244	495
-121.70956	504
-118.47939	503
-115.24944	502
-112.02221	496
-108.79642	505
-105.57085	511
-102.34799	506
-99.126579	501
-95.906624	497
-92.68689	503
-89.469856	499
-86.254265	501
-83.040131	500
-79.827446	503
-76.616211	495
-73.407661	501
-70.199318	501
-66.992439	501
-63.786991	502
-60.584229	497
-57.381676	499
-54.180573	498
-50.982136	498
-47.783913	503
-44.588356	505
-41.394241	500
-38.200336	497
-35.009094	514
-31.819288	515
-28.63092	542
-25.442759	544
-22.257256	592
-19.073185	616
-15.890546	707
-12.709336	789
-9.5295553	857
-6.3524251	918
-3.1754997	916
0	871
3.1740744	783
6.3455048	698
9.5167322	645
12.686537	585
15.853703	551
19.020666	540
22.184994	524
25.347904	512
28.510612	511
31.670691	505
34.829353	498
37.987816	497
41.143654	494
44.298077	505
47.451092	497
50.602692	492
53.752888	501
56.901672	498
60.049053	495
63.193817	499
66.338387	503
69.481552	504
72.623314	497
75.762466	497
78.901421	503
82.037773	503
85.173935	496
88.307487	492
91.440849	497
94.571617	498
97.700981	507
100.83016	500
103.95674	503
107.08193	497
110.20573	495
113.32813	501
116.44915	498
119.56879	504
122.68702	499
125.80388	495
128.91934	497
132.03345	503
135.14494	501
138.25626	498
141.36621	499
144.47357	493
147.58075	503
150.68535	505
153.78978	498
156.89163	491
159.9933	504
163.09241	495
166.19012	498
169.28769	497
172.38266	503
175.47627	495
178.56851	494
181.65939	503
184.7489	501
187.83704	492
190.92381	498
194.00923	502
197.09209	493
200.17477	497
203.25609	501
206.33604	497
209.41345	499
212.49069	506
215.56538	501
218.63991	498
221.7119	494
224.78253	499
227.85298	503
230.9209	496
233.98746	497
237.05386	500
240.11774	491
243.18025	499
246.24141	496
249.30122	497
252.35971	499
255.41682	496
258.4726	495
261.52588	500
264.57895	499
267.63071	497
270.67993	499
273.729	500
276.77673	497
279.82193	493
282.867	491
285.90955	504
288.95074	501
291.99179	498
295.03033	499
298.06754	503
301.10458	499
304.13913	503
307.17233	505
310.20422	496
313.23477	512
316.26398	521
319.2919	535
322.31848	563
325.34256	597
328.36649	667
331.38907	721
334.41037	810
337.42917	868
340.44778	891
343.46396	965
346.47995	1011
349.49347	1022
352.50684	1054
355.51773	1051
358.52731	1069
361.53674	1090
364.5437	1030
367.54932	1008
370.55365	1086
373.55667	1074
376.55838	1055
379.55878	1074
382.55786	1055
385.55563	1061
388.55212	1052
391.5473	1053
394.54004	1069
397.53259	1037
400.52386	1084
403.51266	1044
406.50131	1064
409.48755	1096
412.4736	1081
415.45721	1101
418.43954	1080
421.42172	1082
424.40143	1073
427.37985	1055
430.35703	1046
433.33401	1064
436.30856	1041
439.28186	1031
442.25381	1099
445.22452	1034
448.19275	1087
451.16089	1068
454.12772	1038
457.09326	1093
460.05753	1048
463.01935	1031
465.98105	1061
468.94031	1028
471.89948	1052
474.85617	999
477.81274	1093
480.76691	1008
483.71979	1073
486.67252	1060
489.62283	1080
492.5719	1064
495.51965	1072
498.46616	1082
501.41141	1053
504.35538	1045
507.29807	1050
510.23947	1066
513.17963	1056
516.11853	1054
519.05615	1003
521.99133	1065
524.92645	1048
527.86029	1070
530.79169	1074
533.72302	1043
536.65192	1045
539.58069	1014
542.50708	1016
545.43219	1058
548.35718	1074
551.27979	1047
554.20111	1062
557.12128	996
560.0401	1049
562.9577	1018
565.87402	1013
568.78912	1053
571.70294	1034
574.61554	1028
577.52686	1053
580.43695	1071
583.34467	1027
586.25226	998
589.15857	1045
592.06256	1009
594.96643	1039
597.86792	1031
600.76929	992
603.66827	1034
606.56604	992
609.46368	1007
612.35895	1012
615.25299	988
618.14581	1045
621.03735	991
623.92773	1019
626.81683	1000
629.70471	1003
632.59131	1046
635.47668	1006
638.3609	1013
641.24384	1043
644.12555	998
647.00488	998
649.88409	986
652.76105	1008
655.63782	971
658.51227	998
661.3866	1007
664.25867	1035
667.13049	1024
670.00006	1019
672.86841	1025
675.73553	1007
678.60254	1013
681.46722	1004
684.33069	1021
687.19287	998
690.05396	1056
692.91376	952
695.77234	1006
698.6286	990
701.48474	975
704.33972	967
707.19342	1015
710.04486	1008
712.89624	1022
715.74518	1035
718.59406	1029
721.44073	1000
724.28717	1016
727.13129	1013
729.9754	1022
732.8172	996
735.65771	1024
738.49707	1025
741.33521	1012
744.17224	1030
747.008	1045
749.84253	974
752.67584	1014
755.508	1026
758.33893	1002
761.16876	989
763.99731	989
766.82361	1031
769.64978	1005
772.47473	1069
775.29742	1042
778.12006	1065
780.94037	1027
783.76056	1012
786.57849	1002
789.39526	993
792.21191	1034
795.02631	1042
797.83948	1023
800.65143	1049
803.46222	991
806.27185	1023
809.08032	989
811.88763	1025
814.69373	1026
817.49866	1002
820.30225	992
823.10376	1035
825.90515	1038
828.70538	1015
831.50323	1061
834.30109	1033
837.09778	1018
839.89221	1047
842.68536	1024
845.47852	1022
848.26935	1007
851.05914	1000
853.84875	1051
856.63605	1022
859.4223	1014
862.2074	1030
864.99121	1022
867.77399	1036
870.55542	1031
873.33588	1056
876.11499	1029
878.89307	1021
881.66992	1060
884.44464	1034
887.21912	1031
889.99255	1046
892.76373	1033
895.53485	1022
898.30365	1043
901.07239	1043
903.83899	1037
906.60431	1021
909.36957	1033
912.13269	1025
914.89459	1073
917.65533	1005
920.41492	1028
923.17346	1038
925.93073	1076
928.68689	1026
931.44183	1043
934.19568	1009
936.94849	1009
939.70001	1019
942.45038	1007
945.19861	1041
947.94672	1006
950.69263	1028
953.4386	1019
956.18323	1004
958.92572	1045
961.66711	1001
964.40839	1018
967.14746	1005
969.88538	1005
972.62323	1028
975.35889	1013
978.09344	995
980.82684	1034
983.55908	1012
986.29022	993
989.0202	1072
991.74896	1018
994.47668	1034
997.20227	1068
999.92773	1023
1002.6521	1047
1005.3743	1047
1008.0963	1001
1010.8172	1012
1013.5361	985
1016.2548	997
1018.9713	1002
1021.6866	970
1024.402	985
1027.1151	1019
1029.8271	992
1032.5381	1000
1035.2479	985
1037.9575	984
1040.665	978
1043.3716	977
1046.0768	1003
1048.78	988
1051.483	1009
1054.1851	986
1056.886	998
1059.5856	997
1062.2831	1009
1064.9807	975
1067.676	1027
1070.3713	981
1073.0645	980
1075.7576	983
1078.4484	1042
1081.1383	999
1083.8279	1028
1086.5155	1005
1089.202	1000
1091.8875	1028
1094.5717	1023
1097.2549	1020
1099.9369	990
1102.6178	994
1105.2977	1001
1107.9766	1029
1110.6542	1003
1113.3308	997
1116.0052	939
1118.6796	1014
1121.3528	969
1124.0239	990
1126.6951	969
1129.364	971
1132.0328	980
1134.6996	980
1137.3662	975
1140.0308	935
1142.6943	943
1145.3567	976
1148.0179	931
1150.6782	925
1153.3383	962
1155.9963	940
1158.6532	916
1161.3081	945
1163.9629	955
1166.6166	911
1169.2692	924
1171.9207	924
1174.5702	920
1177.2195	936
1179.8678	907
1182.5139	908
1185.16	905
1187.804	895
1190.4469	938
1193.0898	920
1195.7306	932
1198.3702	946
1201.0099	914
1203.6475	910
1206.2839	948
1208.9192	929
1211.5536	946
1214.1869	967
1216.819	956
1219.4501	935
1222.0792	978
1224.708	986
1227.3359	949
1229.9629	987
1232.5875	992
1235.2123	968
1237.8348	998
1240.4574	972
1243.0778	984
1245.6982	979
1248.3165	965
1250.9349	972
1253.551	976
1256.1663	959
1258.7804	964
1261.3933	977
1264.0054	990
1266.6162	990
1269.2262	986
1271.835	962
1274.4426	959
1277.0494	970
1279.655	960
1282.2595	954
1284.8622	965
1287.4646	963
1290.0659	1010
1292.6653	974
1295.2646	922
1297.8619	960
1300.4591	958
1303.0542	969
1305.6483	974
1308.2413	942
1310.8345	1005
1313.4254	980
1316.0154	983
1318.6042	969
1321.192	958
1323.7788	973
1326.3645	990
1328.9492	954
1331.5328	997
1334.1155	978
1336.696	979
1339.2766	962
1341.8561	944
1344.4336	955
1347.011	953
1349.5863	947
1352.1617	951
1354.735	959
1357.3083	948
1359.8795	916
1362.4497	952
1365.0198	945
1367.588	909
1370.1552	908
1372.7212	935
1375.2863	919
1377.8502	900
1380.4132	902
1382.9752	909
1385.5361	903
1388.0959	877
1390.6539	916
1393.2118	893
1395.7686	890
1398.3234	872
1400.8782	886
1403.4318	891
1405.9836	902
1408.5343	893
1411.085	926
1413.6335	883
1416.1813	897
1418.729	917
1421.2745	898
1423.8192	903
1426.3627	891
1428.9052	869
1431.4468	899
1433.9873	921
1436.5269	912
1439.0653	926
1441.6028	970
1444.1393	954
1446.6737	951
1449.2083	964
1451.7416	961
1454.2729	959
1456.8044	941
1459.3339	941
1461.8632	925
1464.3907	940
1466.918	920
1469.4434	906
1471.9678	907
1474.4911	857
1477.0137	865
1479.5359	862
1482.0563	867
1484.5756	859
1487.0939	882
1489.6115	862
1492.1266	845
1494.6421	829
1497.1565	840
1499.6698	834
1502.1821	815
1504.6925	816
1507.2029	835
1509.7113	817
1512.2196	817
1514.7261	828
1517.2324	815
1519.7368	853
1522.2404	817
1524.7437	829
1527.2451	806
1529.7455	820
1532.2449	804
1534.7434	844
1537.2408	811
1539.7374	836
1542.2329	834
1544.7273	804
1547.2208	812
1549.7134	816
1552.205	825
1554.6945	802
1557.1841	833
1559.6718	819
1562.1594	833
1564.6459	840
1567.1306	835
1569.6144	827
1572.0979	846
1574.5797	839
1577.0604	841
1579.5411	849
1582.02	832
1584.4978	859
1586.9747	813
1589.4504	815
1591.9254	806
1594.3993	821
1596.8723	845
1599.3441	821
1601.8152	802
1604.2843	817
1606.7534	826
1609.2213	795
1611.6875	815
1614.1537	838
1616.6178	826
1619.0822	836
1621.5443	825
1624.0065	798
1626.4669	822
1628.9263	795
1631.3855	823
1633.8431	808
1636.2996	839
1638.755	832
1641.2095	822
1643.663	851
1646.1157	847
1648.5674	855
1651.0181	838
1653.4677	874
1655.9155	848
1658.3633	858
1660.8103	841
1663.2561	850
1665.7001	817
1668.144	846
1670.5861	846
1673.0281	828
1675.4683	815
1677.9075	820
1680.3467	826
1682.7839	835
1685.2203	781
1687.6558	799
1690.0902	809
1692.5237	777
1694.9562	799
1697.3878	794
1699.8182	768
1702.2479	792
1704.6768	777
1707.1045	761
1709.5314	749
1711.9564	762
1714.3813	733
1716.8043	788
1719.2274	761
1721.6486	763
1724.0698	757
1726.489	735
1728.9082	736
1731.3257	758
1733.7421	772
1736.1576	741
1738.5731	775
1740.9867	772
1743.3994	749
1745.8113	744
1748.222	748
1750.632	760
1753.0408	780
1755.4489	747
1757.855	748
1760.2611	754
1762.6663	741
1765.0697	728
1767.4729	744
1769.8754	750
1772.2759	745
1774.6765	726
1777.0751	749
1779.4728	726
1781.8706	723
1784.2665	752
1786.6614	738
1789.0555	735
1791.4486	739
1793.8418	749
1796.2329	742
1798.6232	728
1801.0127	714
1803.4001	761
1805.7878	729
1808.1743	728
1810.5599	746
1812.9449	730
1815.3279	741
1817.7107	729
1820.0918	718
1822.4729	727
1824.8521	738
1827.2313	747
1829.6088	752
1831.9852	749
1834.3618	730
1836.7365	735
1839.1102	713
1841.483	730
1843.855	736
1846.226	741
1848.5961	718
1850.9651	755
1853.3334	728
1855.7007	731
1858.0671	731
1860.4326	722
1862.7964	722
1865.1602	722
1867.5229	702
1869.8839	753
1872.2449	720
1874.6039	720
1876.9631	725
1879.3204	740
1881.6779	720
1884.0334	740
1886.3879	728
1888.7417	717
1891.0946	754
1893.4474	751
1895.7982	719
1898.1484	724
1900.4977	722
1902.845	718
1905.1925	723
1907.5388	742
1909.8845	723
1912.2292	721
1914.572	723
1916.915	698
1919.257	692
1921.5973	725
1923.9374	721
1926.2759	740
1928.6133	689
1930.9509	712
1933.2865	697
1935.6213	704
1937.9562	691
1940.2892	714
1942.6215	695
1944.9526	698
1947.2832	707
1949.6125	706
1951.941	693
1954.2689	713
1956.5957	707
1958.9207	721
1961.2456	707
1963.5699	699
1965.8922	697
1968.2146	715
1970.536	709
1972.8558	695
1975.1755	705
1977.4934	707
1979.8105	721
1982.1274	729
1984.4427	697
1986.7572	692
1989.0707	707
1991.3835	727
1993.6953	681
1996.007	687
1998.3162	696
2000.6252	701
2002.9335	697
2005.2408	713
2007.5474	705
2009.853	687
2012.1569	704
2014.4607	690
2016.7637	707
2019.0648	662
2021.3662	686
2023.6655	696
2025.9651	688
2028.2628	707
2030.5598	713
2032.8567	692
2035.1519	713
2037.4459	710
2039.7394	707
2042.0319	678
2044.3236	713
2046.6143	704
2048.9043	704
2051.1934	713
2053.4812	692
2055.7688	696
2058.0552	706
2060.3398	707
2062.6245	668
2064.9084	673
2067.1904	703
2069.4727	702
2071.7529	686
2074.0334	707
2076.3123	680
2078.5898	691
2080.8677	701
2083.1438	705
2085.4192	686
2087.6934	680
2089.967	681
2092.2395	676
2094.5112	696
2096.7822	681
2099.0522	690
2101.3215	678
2103.5898	681
2105.8574	714
2108.1233	701
2110.3889	681
2112.6538	673
2114.9172	679
2117.1804	707
2119.4419	681
2121.7036	674
2123.9634	700
2126.2222	687
2128.4812	691
2130.7383	682
2132.9949	675
2135.2505	669
2137.5051	705
2139.759	702
2142.012	667
2144.2642	657
2146.5156	685
2148.7661	692
2151.0156	695
2153.2646	667
2155.5125	661
2157.7585	675
2160.0051	663
2162.2495	665
2164.4944	673
2166.738	669
2168.9797	680
2171.2212	688
2173.4624	699
2175.7019	692
2177.9407	683
2180.1792	676
2182.4163	689
2184.6526	684
2186.8879	681
2189.1223	697
2191.356	686
2193.5889	677
2195.8208	680
2198.052	678
2200.2815	702
2202.511	675
2204.7397	674
2206.9666	695
2209.1936	661
2211.4199	665
2213.6443	681
2215.8687	675
2218.0918	674
2220.3135	675
2222.5356	676
2224.7559	671
2226.9753	668
2229.1941	682
2231.4121	675
2233.6289	691
2235.8459	689
2238.0615	668
2240.2751	659
2242.4888	684
2244.7019	671
2246.9138	666
2249.1252	666
2251.3347	693
2253.5444	673
2255.7532	670
2257.9602	671
2260.1675	681
2262.3728	666
2264.5786	676
2266.7822	675
2268.9854	678
2271.1882	676
2273.3899	687
2275.5903	663
2277.79	679
2279.989	679
2282.187	670
2284.3845	683
2286.5811	681
2288.7766	673
2290.9714	670
2293.1655	689
2295.3589	635
2297.5503	673
2299.7422	649
2301.9329	688
2304.1221	657
2306.3113	680
2308.4988	643
2310.6863	661
2312.8723	662
2315.0574	660
2317.2424	662
2319.426	675
2321.6086	676
2323.7905	650
2325.9714	666
2328.1519	659
2330.3313	665
2332.51	647
2334.6877	668
2336.865	662
2339.0413	641
2341.2168	667
2343.3911	640
2345.5642	681
2347.7373	660
2349.9087	665
2352.0801	661
2354.25	666
2356.4199	671
2358.5879	670
2360.7561	664
2362.9229	660
2365.0886	682
2367.2537	659
2369.4187	679
2371.582	657
2373.7449	675
2375.9067	658
2378.0676	664
2380.228	669
2382.3875	685
2384.5454	665
2386.7031	676
2388.8604	641
2391.0164	675
2393.1711	643
2395.3259	666
2397.4788	667
2399.6321	669
2401.7834	678
2403.9351	672
2406.085	661
2408.2341	661
2410.3833	665
2412.5308	647
2414.6775	661
2416.8237	646
2418.969	675
2421.1133	670
2423.2568	652
2425.3999	659
2427.5417	666
2429.6831	638
2431.8235	650
2433.9624	667
2436.1016	653
2438.2395	636
2440.3762	649
2442.5127	679
2444.6477	668
2446.7827	647
2448.916	661
2451.0498	647
2453.1816	656
2455.3125	641
2457.4438	677
2459.5732	659
2461.7021	661
2463.8301	654
2465.9573	659
2468.0837	654
2470.2092	628
2472.3342	668
2474.4583	651
2476.5808	651
2478.7034	667
2480.8252	656
2482.9463	650
2485.0657	659
2487.1851	667
2489.303	646
2491.4209	645
2493.5374	664
2495.6538	666
2497.7686	641
2499.8826	643
2501.9958	668
2504.1094	617
2506.2209	646
2508.332	628
2510.4419	649
2512.5515	639
2514.6604	658
2516.7681	678
2518.8752	646
2520.9807	669
2523.0864	645
2525.1914	650
2527.2954	642
2529.3979	660
2531.5005	646
2533.6016	653
2535.7024	649
2537.8022	651
2539.9016	651
2541.9995	655
2544.0967	654
2546.1931	659
2548.2896	637
2550.3845	662
2552.4788	670
2554.5723	639
2556.6648	655
2558.7568	656
2560.8479	657
2562.9382	662
2565.0278	648
2567.116	655
2569.2041	654
2571.2913	642
2573.3772	672
2575.4631	636
2577.5481	669
2579.6318	659
2581.7146	644
2583.7974	660
2585.8787	638
2587.9602	652
2590.0398	649
2592.1189	673
2594.1973	636
2596.2749	649
2598.3516	638
2600.4277	648
2602.5029	642
2604.5774	648
2606.6514	665
2608.7244	657
2610.7966	656
2612.8684	650
2614.9385	642
2617.0085	650
2619.0769	654
2621.1455	658
2623.2134	654
2625.2798	658
2627.3455	630
2629.4111	651
2631.4751	638
2633.5383	665
2635.6018	652
